date,product_id,category,quantity,price,promotion,discount,holiday,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,day_of_week,month,week_of_year,is_weekend
2025-06-17,P034,Beauty,30.0,129.18,0.0,0.0,0.0,24.0,25.0,26.0,42.0,32.0,9.933109617167485,32.642857142857146,9.410363704711326,33.857142857142854,8.570899454568101,1,6,25,0
2025-06-18,P034,Beauty,24.0,129.18,0.0,0.0,0.0,30.0,27.0,31.0,27.0,32.714285714285715,9.516902257112195,32.92857142857143,9.25256127296076,33.42857142857143,8.447785471061488,2,6,25,0
2025-06-19,P034,Beauty,23.0,129.18,0.0,0.0,0.0,24.0,32.0,26.0,29.0,32.285714285714285,9.877825093178513,32.42857142857143,9.549178665561582,33.32142857142857,8.550735603740623,3,6,25,0
2025-06-20,P034,Beauty,29.0,129.18,0.0,0.0,0.0,23.0,25.0,30.0,36.0,31.0,10.488088481701435,32.214285714285715,9.736359858628205,33.107142857142854,8.736213628994353,4,6,25,0
2025-06-21,P034,Beauty,46.0,129.18,0.0,0.0,0.0,29.0,50.0,46.0,51.0,31.571428571428573,10.212037714663648,32.142857142857146,9.757499229248987,32.857142857142854,8.750510189207635,5,6,25,1
2025-06-22,P034,Beauty,38.0,129.18,0.0,0.0,0.0,46.0,41.0,48.0,41.0,31.0,9.055385138137325,32.142857142857146,9.757499229248987,32.67857142857143,8.410987397131624,6,6,25,1
2025-06-23,P034,Beauty,26.0,129.18,0.0,0.0,0.0,38.0,24.0,26.0,36.0,30.571428571428573,8.560707580901976,31.428571428571427,8.829271994680395,32.57142857142857,8.319671340679824,0,6,26,0
2025-06-24,P034,Beauty,21.0,129.18,0.0,0.0,0.0,26.0,30.0,25.0,29.0,30.857142857142858,8.335237877600662,31.428571428571427,8.829271994680395,32.214285714285715,8.381448398020186,1,6,26,0
2025-06-25,P034,Beauty,20.0,129.18,0.0,0.0,0.0,21.0,24.0,27.0,32.0,29.571428571428573,9.14434511701334,31.142857142857142,9.113448581900746,31.928571428571427,8.62781278419689,2,6,26,0
2025-06-26,P034,Beauty,21.0,129.18,0.0,0.0,0.0,20.0,23.0,32.0,24.0,29.0,9.660917830792854,30.642857142857142,9.540255946068077,31.5,8.917315656548007,3,6,26,0
2025-06-27,P034,Beauty,25.0,129.18,0.0,0.0,0.0,21.0,29.0,25.0,31.0,28.714285714285715,9.894683517160106,29.857142857142858,9.867250749962798,31.392857142857142,9.028101337302957,4,6,26,0
2025-06-28,P034,Beauty,29.0,129.18,0.0,0.0,0.0,25.0,46.0,50.0,41.0,28.142857142857142,9.990471651004356,29.857142857142858,9.867250749962798,31.178571428571427,9.108618513085771,5,6,26,1
2025-06-29,P034,Beauty,44.0,129.18,0.0,0.0,0.0,29.0,38.0,41.0,44.0,25.714285714285715,6.31702160078303,28.357142857142858,7.9865959135115085,30.75,8.909524657894334,6,6,26,1
2025-06-30,P034,Beauty,24.0,129.18,0.0,0.0,0.0,44.0,26.0,24.0,28.0,26.571428571428573,8.343802947040711,28.571428571428573,8.382346703861673,30.75,8.909524657894334,0,6,27,0
2023-01-29,P035,Sports,24.0,37.48,0.0,0.0,0.0,21.0,21.0,24.0,29.0,17.285714285714285,5.589105048046174,18.142857142857142,5.051384316846572,18.285714285714285,5.636239505840376,6,1,4,1
2023-01-30,P035,Sports,18.0,37.48,0.0,0.0,0.0,24.0,13.0,18.0,11.0,17.714285714285715,6.019808571549034,18.142857142857142,5.051384316846572,18.107142857142858,5.356472621212484,0,1,5,0
2023-01-31,P035,Sports,15.0,37.48,0.0,0.0,0.0,18.0,14.0,16.0,15.0,18.428571428571427,5.652643713553944,18.142857142857142,5.051384316846572,18.357142857142858,5.172679552863657,1,1,5,0
2023-02-01,P035,Sports,23.0,37.48,0.0,0.0,0.0,15.0,26.0,19.0,20.0,18.571428571428573,5.533448076836684,18.071428571428573,5.090931389989695,18.357142857142858,5.172679552863657,2,2,5,0
2023-02-02,P035,Sports,19.0,37.48,0.0,0.0,0.0,23.0,16.0,12.0,25.0,18.142857142857142,4.947341758580102,18.357142857142858,5.256602337239154,18.464285714285715,5.238618300002559,3,2,5,0
2023-02-03,P035,Sports,23.0,37.48,0.0,0.0,0.0,19.0,10.0,18.0,16.0,18.571428571428573,4.859943170351644,18.857142857142858,4.928053803045813,18.25,5.081739276475534,4,2,5,0
2023-02-04,P035,Sports,30.0,37.48,0.0,0.0,0.0,23.0,21.0,26.0,18.0,20.428571428571427,3.2586880211286817,19.214285714285715,5.041040360093136,18.5,5.138813813265412,5,2,5,1
2023-02-05,P035,Sports,28.0,37.48,0.0,0.0,0.0,30.0,24.0,21.0,19.0,21.714285714285715,4.889249625940757,19.5,5.543534001949411,18.928571428571427,5.577259192992567,6,2,5,1
2023-02-06,P035,Sports,16.0,37.48,0.0,0.0,0.0,28.0,18.0,13.0,16.0,22.285714285714285,5.4072262055600335,20.0,5.987165760704632,19.25,5.834920419019979,0,2,6,0
2023-02-07,P035,Sports,20.0,37.48,0.0,0.0,0.0,16.0,15.0,14.0,15.0,22.0,5.715476066494076,20.214285714285715,5.7669959041290975,19.25,5.834920419019979,1,2,6,0
2023-02-08,P035,Sports,20.0,37.48,0.0,0.0,0.0,20.0,23.0,26.0,12.0,22.714285714285715,4.956957592256411,20.642857142857142,5.485745764561701,19.428571428571427,5.77625132461178,2,2,6,0
2023-02-09,P035,Sports,21.0,37.48,0.0,0.0,0.0,20.0,19.0,16.0,10.0,22.285714285714285,5.0568200058365225,20.214285714285715,5.264957760493455,19.714285714285715,5.590051632022483,3,2,6,0
2023-02-10,P035,Sports,12.0,37.48,0.0,0.0,0.0,21.0,23.0,10.0,21.0,22.571428571428573,4.8941169737125065,20.571428571428573,5.12481572973471,20.107142857142858,5.258779507144398,4,2,6,0
2023-02-11,P035,Sports,35.0,37.48,0.0,0.0,0.0,12.0,30.0,21.0,31.0,21.0,6.298147875897056,20.714285714285715,4.826665857163031,19.785714285714285,5.472876844254851,5,2,6,1
2023-02-12,P035,Sports,29.0,37.48,0.0,0.0,0.0,35.0,28.0,24.0,24.0,21.714285714285715,7.631388814501274,21.714285714285715,6.157279262148824,19.928571428571427,5.81777971794746,6,2,6,1
2023-02-13,P035,Sports,23.0,37.48,0.0,0.0,0.0,29.0,16.0,18.0,18.0,21.857142857142858,7.776643908280127,22.071428571428573,6.438636808831822,20.107142857142858,6.020577588351011,0,2,7,0
2023-02-14,P035,Sports,20.0,37.48,0.0,0.0,0.0,23.0,20.0,15.0,16.0,22.857142857142858,7.335497516155515,22.428571428571427,6.3332369377665145,20.285714285714285,6.0299078234902,1,2,7,0
2023-02-15,P035,Sports,20.0,37.48,0.0,0.0,0.0,20.0,20.0,23.0,19.0,22.857142857142858,7.335497516155515,22.785714285714285,6.015090912140792,20.428571428571427,5.97171463328378,2,2,7,0
2023-02-16,P035,Sports,21.0,37.48,0.0,0.0,0.0,20.0,21.0,19.0,12.0,22.857142857142858,7.335497516155515,22.571428571428573,6.060138177077713,20.464285714285715,5.965841922249517,3,2,7,0
2023-02-17,P035,Sports,23.0,37.48,0.0,0.0,0.0,21.0,12.0,23.0,18.0,22.857142857142858,7.335497516155515,22.714285714285715,5.992669514672738,20.785714285714285,5.730730306101465,4,2,7,0
2023-02-18,P035,Sports,55.0,26.61,1.0,0.29,0.0,23.0,35.0,30.0,26.0,24.428571428571427,5.593363414414818,22.714285714285715,5.992669514672738,20.964285714285715,5.718599562163879,5,2,7,1
2023-02-19,P035,Sports,33.0,37.48,0.0,0.0,0.0,55.0,29.0,28.0,21.0,27.285714285714285,12.605743211122531,24.5,10.420025099630191,22.0,8.576453553512401,6,2,7,1
2023-02-20,P035,Sports,19.0,37.48,0.0,0.0,0.0,33.0,23.0,16.0,13.0,27.857142857142858,12.785780792591055,24.857142857142858,10.632729896642028,22.428571428571427,8.820970684087083,0,2,8,0
2023-02-21,P035,Sports,14.0,37.48,0.0,0.0,0.0,19.0,20.0,20.0,14.0,27.285714285714285,13.123951205261893,25.071428571428573,10.469474204079699,22.642857142857142,8.65475371716387,1,2,8,0
2023-02-22,P035,Sports,14.0,37.48,0.0,0.0,0.0,14.0,20.0,20.0,26.0,26.428571428571427,13.85468804962352,24.642857142857142,10.810302371471275,22.642857142857142,8.65475371716387,2,2,8,0
2023-02-23,P035,Sports,15.0,37.48,0.0,0.0,0.0,14.0,21.0,21.0,16.0,25.571428571428573,14.489733639801003,24.214285714285715,11.122939369599221,22.214285714285715,8.778581437993953,3,2,8,0
2023-02-24,P035,Sports,22.0,37.48,0.0,0.0,0.0,15.0,23.0,12.0,10.0,24.714285714285715,14.974581638165892,23.785714285714285,11.36917946723693,22.178571428571427,8.806788507141734,4,2,8,0
2023-02-25,P035,Sports,19.0,37.48,0.0,0.0,0.0,22.0,55.0,35.0,21.0,24.571428571428573,14.998412614419594,24.5,10.875165781229768,22.607142857142858,8.478029495524538,5,2,8,1
2023-02-26,P035,Sports,37.0,37.48,0.0,0.0,0.0,19.0,33.0,29.0,24.0,19.428571428571427,6.7046536787802005,23.357142857142858,10.521824519007685,22.535714285714285,8.500466840588016,6,2,8,1
2023-02-27,P035,Sports,26.0,37.48,0.0,0.0,0.0,37.0,19.0,23.0,18.0,20.0,8.082903768654756,23.928571428571427,11.055554021634322,23.0,8.92769307848918,0,2,9,0
2023-02-28,P035,Sports,13.0,37.48,0.0,0.0,0.0,26.0,14.0,20.0,15.0,21.0,8.36660026534075,24.142857142857142,11.06524109269927,23.285714285714285,8.889682504254857,1,2,9,0
2023-03-01,P035,Sports,20.0,37.48,0.0,0.0,0.0,13.0,14.0,20.0,23.0,20.857142857142858,8.51329492477445,23.642857142857142,11.419330054828041,23.214285714285715,8.966427683131409,2,3,9,0
2023-03-02,P035,Sports,16.0,37.48,0.0,0.0,0.0,20.0,15.0,21.0,19.0,21.714285714285715,7.994045402971002,23.642857142857142,11.419330054828041,23.107142857142858,8.986983532636126,3,3,9,0
2023-03-03,P035,Sports,16.0,37.48,0.0,0.0,0.0,16.0,22.0,23.0,23.0,21.857142857142858,7.861903319777197,23.285714285714285,11.585326073088332,23.0,9.055385138137412,4,3,9,0
2023-03-04,P035,Sports,23.0,37.48,0.0,0.0,0.0,16.0,19.0,55.0,30.0,21.0,8.164965809277255,22.785714285714285,11.748509374702504,22.75,9.151502608861557,5,3,9,1
2023-03-05,P035,Sports,18.0,37.48,0.0,0.0,0.0,23.0,37.0,33.0,28.0,21.571428571428573,8.141603913585712,20.5,7.250994626733847,22.5,9.04105860730593,6,3,9,1
2023-03-06,P035,Sports,0.0,37.48,0.0,0.0,0.0,18.0,26.0,19.0,16.0,18.857142857142858,4.4880794492585645,19.428571428571427,6.308898303364688,22.142857142857142,9.013217807092824,0,3,10,0
2023-03-07,P035,Sports,19.0,37.48,0.0,0.0,0.0,0.0,13.0,14.0,20.0,15.142857142857142,7.403345447128868,18.071428571428573,8.175613698106055,21.571428571428573,9.882377024854678,1,3,10,0
2023-03-08,P035,Sports,22.0,37.48,0.0,0.0,0.0,19.0,20.0,14.0,20.0,16.0,7.461009761866459,18.428571428571427,8.092867569317164,21.535714285714285,9.890070377074775,2,3,10,0
2023-03-09,P035,Sports,22.0,37.48,0.0,0.0,0.0,22.0,16.0,15.0,21.0,16.285714285714285,7.674943772091222,19.0,8.038369524685006,21.607142857142858,9.885789598147227,3,3,10,0
2023-03-10,P035,Sports,20.0,37.48,0.0,0.0,0.0,22.0,16.0,22.0,12.0,17.142857142857142,7.967194642795568,19.5,7.987971726770967,21.642857142857142,9.885321275486024,4,3,10,0
2023-03-11,P035,Sports,16.0,37.48,0.0,0.0,0.0,20.0,23.0,19.0,35.0,17.714285714285715,8.014867137894125,19.357142857142858,7.957648887967844,21.928571428571427,9.710355569751565,5,3,10,1
2023-03-12,P035,Sports,34.0,37.48,0.0,0.0,0.0,16.0,18.0,37.0,29.0,16.714285714285715,7.674943772091222,19.142857142857142,8.00823751719866,21.25,9.422687357491863,6,3,10,1
2023-03-13,P035,Sports,23.0,37.48,0.0,0.0,0.0,34.0,0.0,26.0,23.0,19.0,10.115993936995675,18.928571428571427,7.5188408038052685,21.428571428571427,9.620304805475993,0,3,11,0
2023-03-14,P035,Sports,20.0,37.48,0.0,0.0,0.0,23.0,19.0,13.0,20.0,22.285714285714285,5.677860093212513,18.714285714285715,7.342485131894237,21.428571428571427,9.620304805475993,1,3,11,0
2023-03-15,P035,Sports,22.0,37.48,0.0,0.0,0.0,20.0,22.0,20.0,20.0,22.428571428571427,5.593363414414823,19.214285714285715,7.159486137862255,21.428571428571427,9.620304805475993,2,3,11,0
2023-03-16,P035,Sports,20.0,37.48,0.0,0.0,0.0,22.0,22.0,16.0,21.0,22.428571428571427,5.593363414414823,19.357142857142858,7.1962291712892466,21.5,9.616729250711044,3,3,11,0
2023-03-17,P035,Sports,27.0,37.48,0.0,0.0,0.0,20.0,20.0,16.0,23.0,22.142857142857142,5.669467095138406,19.642857142857142,7.131804635759269,21.464285714285715,9.620511046936786,4,3,11,0
2023-03-18,P035,Sports,26.0,37.48,0.0,0.0,0.0,27.0,16.0,23.0,55.0,23.142857142857142,5.843188953205014,20.428571428571427,7.303468993612514,21.607142857142858,9.673711171556022,5,3,11,1
2023-03-19,P035,Sports,25.0,37.48,0.0,0.0,0.0,26.0,34.0,18.0,33.0,24.571428571428573,4.961758520831862,20.642857142857142,7.427673233949492,20.571428571428573,7.20302699450709,6,3,11,1
2023-03-20,P035,Sports,20.0,37.48,0.0,0.0,0.0,25.0,23.0,0.0,19.0,23.285714285714285,2.8115408417381857,21.142857142857142,7.471557790994852,20.285714285714285,6.841361911508026,0,3,12,0
2023-03-21,P035,Sports,19.0,37.48,0.0,0.0,0.0,20.0,20.0,19.0,14.0,22.857142857142858,3.0783421635988475,22.571428571428573,4.397801648626206,20.321428571428573,6.837010238014051,1,3,12,0
2023-03-22,P035,Sports,23.0,37.48,0.0,0.0,0.0,19.0,22.0,22.0,14.0,22.714285714285715,3.25137333621172,22.571428571428573,4.397801648626206,20.5,6.730252320403467,2,3,12,0
2023-03-23,P035,Sports,40.0,26.99,1.0,0.28,0.0,23.0,20.0,22.0,15.0,22.857142857142858,3.2366943748507415,22.642857142857142,4.395927185950179,20.821428571428573,6.622372694572547,3,3,12,0
2023-03-24,P035,Sports,33.0,33.73,1.0,0.1,0.0,40.0,27.0,20.0,22.0,25.714285714285715,6.969320524371695,23.928571428571427,6.378621574197141,21.714285714285715,7.4429043656912155,4,3,12,0
2023-03-25,P035,Sports,23.0,37.48,0.0,0.0,0.0,33.0,26.0,16.0,19.0,26.571428571428573,7.502380574571933,24.857142857142858,6.700828225010615,22.107142857142858,7.742806868381657,5,3,12,1
2023-03-26,P035,Sports,30.0,37.48,0.0,0.0,0.0,23.0,25.0,34.0,37.0,26.142857142857142,7.625146368618581,25.357142857142858,6.233990484644436,22.25,7.720223562297391,6,3,12,1
2023-03-27,P035,Sports,61.0,37.48,0.0,0.0,0.0,30.0,20.0,23.0,26.0,26.857142857142858,7.733661733585444,25.071428571428573,5.889551187213946,22.0,7.328281087929397,0,3,13,0
2023-03-28,P035,Sports,21.0,37.48,0.0,0.0,0.0,61.0,19.0,20.0,13.0,32.714285714285715,14.360992139754664,27.785714285714285,11.212483231638751,23.25,10.383837155602645,1,3,13,0
2023-03-29,P035,Sports,29.0,26.61,1.0,0.29,0.0,21.0,23.0,22.0,20.0,33.0,14.059397805975427,27.857142857142858,11.162141666965464,23.535714285714285,10.199789913802844,2,3,13,0
2023-03-30,P035,Sports,26.0,37.48,0.0,0.0,0.0,29.0,40.0,20.0,16.0,33.857142857142854,13.520707222979269,28.357142857142858,11.035656495456635,23.857142857142858,10.226017238956159,3,3,13,0
2023-03-31,P035,Sports,18.0,37.48,0.0,0.0,0.0,26.0,33.0,27.0,16.0,31.857142857142858,13.496031162636559,28.785714285714285,10.80013227432225,24.214285714285715,10.115470889817798,4,3,13,0
2023-04-01,P035,Sports,25.0,37.48,0.0,0.0,0.0,18.0,23.0,26.0,23.0,29.714285714285715,14.442002235542981,28.142857142857142,11.175916020671364,24.285714285714285,10.062240170492712,5,4,13,1
2023-04-02,P035,Sports,36.0,37.48,0.0,0.0,0.0,25.0,30.0,25.0,18.0,30.0,14.306175822583285,28.071428571428573,11.193846425701835,24.357142857142858,10.059873667251402,6,4,13,1
2023-04-03,P035,Sports,27.0,37.48,0.0,0.0,0.0,36.0,61.0,20.0,0.0,30.857142857142858,14.48480320230564,28.857142857142858,11.346684658844303,25.0,10.212555816067605,0,4,14,0
2023-04-04,P035,Sports,25.0,37.48,0.0,0.0,0.0,27.0,21.0,19.0,19.0,26.0,5.773502691896244,29.357142857142858,11.07740002025706,25.964285714285715,8.962812649052225,1,4,14,0
2023-04-05,P035,Sports,23.0,37.48,0.0,0.0,0.0,25.0,29.0,23.0,22.0,26.571428571428573,5.380741673076379,29.785714285714285,10.757312871706398,26.178571428571427,8.86129148445568,2,4,14,0
2023-04-06,P035,Sports,20.0,37.48,0.0,0.0,0.0,23.0,26.0,40.0,22.0,25.714285714285715,5.4072262055600255,29.785714285714285,10.757312871706398,26.214285714285715,8.845828239835841,3,4,14,0
2023-04-07,P035,Sports,16.0,37.48,0.0,0.0,0.0,20.0,18.0,33.0,20.0,24.857142857142858,5.81459575632938,28.357142857142858,10.623682853071118,26.142857142857142,8.889087299372925,4,4,14,0
2023-04-08,P035,Sports,41.0,37.48,0.0,0.0,0.0,16.0,25.0,23.0,16.0,24.571428571428573,6.241184258807039,27.142857142857142,11.016471184668768,26.0,9.022605355849684,5,4,14,1
2023-04-09,P035,Sports,34.0,37.48,0.0,0.0,0.0,41.0,36.0,30.0,34.0,26.857142857142858,8.82097068408708,28.428571428571427,11.533991808258186,26.892857142857142,9.2309434761739,6,4,14,1
2023-04-10,P035,Sports,31.0,37.48,0.0,0.0,0.0,34.0,27.0,61.0,23.0,26.571428571428573,8.502100580780853,28.714285714285715,11.625096005747956,26.892857142857142,9.2309434761739,0,4,15,0
2023-04-11,P035,Sports,19.0,37.48,0.0,0.0,0.0,31.0,25.0,21.0,20.0,27.142857142857142,8.66849797501603,26.571428571428573,7.100533952991307,27.178571428571427,9.229797042143097,1,4,15,0
2023-04-12,P035,Sports,30.0,37.48,0.0,0.0,0.0,19.0,23.0,29.0,22.0,26.285714285714285,9.196272536817752,26.428571428571427,7.239998785744536,27.142857142857142,9.260486691130968,2,4,15,0
2023-04-13,P035,Sports,20.0,37.48,0.0,0.0,0.0,30.0,20.0,26.0,20.0,27.285714285714285,9.159954252329088,26.5,7.27218092353424,27.428571428571427,9.21925750777735,3,4,15,0
2023-04-14,P035,Sports,22.0,37.48,0.0,0.0,0.0,20.0,16.0,18.0,27.0,27.285714285714285,9.159954252329088,26.071428571428573,7.477805989565546,27.428571428571427,9.21925750777735,4,4,15,0
2023-04-15,P035,Sports,28.0,37.48,0.0,0.0,0.0,22.0,41.0,25.0,26.0,28.142857142857142,8.153293228885513,26.357142857142858,7.217576227058951,27.25,9.27611428866076,5,4,15,1
2023-04-16,P035,Sports,39.0,37.48,0.0,0.0,0.0,28.0,34.0,36.0,25.0,26.285714285714285,5.908025211926718,26.571428571428573,7.218718037843702,27.321428571428573,9.273832446942755,6,4,15,1
2023-04-17,P035,Sports,18.0,37.48,0.0,0.0,0.0,39.0,31.0,27.0,20.0,27.0,7.164728420068217,26.785714285714285,7.556745040319644,27.821428571428573,9.51822256761003,0,4,16,0
2023-04-18,P035,Sports,21.0,37.48,0.0,0.0,0.0,18.0,19.0,25.0,19.0,25.142857142857142,7.62514636861857,26.142857142857142,7.911599496524488,27.75,9.586352181520777,1,4,16,0
2023-04-19,P035,Sports,31.0,37.48,0.0,0.0,0.0,21.0,30.0,23.0,23.0,25.428571428571427,7.390470053998423,25.857142857142858,8.027425517534272,27.821428571428573,9.526001731823746,2,4,16,0
2023-04-20,P035,Sports,20.0,37.48,0.0,0.0,0.0,31.0,20.0,20.0,40.0,25.571428571428573,7.502380574571922,26.428571428571427,8.09286756931716,28.107142857142858,9.495961269049092,3,4,16,0
2023-04-21,P035,Sports,26.0,37.48,0.0,0.0,0.0,20.0,22.0,16.0,33.0,25.571428571428573,7.502380574571922,26.428571428571427,8.09286756931716,27.392857142857142,9.318795366888743,4,4,16,0
2023-04-22,P035,Sports,36.0,37.48,0.0,0.0,0.0,26.0,28.0,41.0,23.0,26.142857142857142,7.3354975161555105,27.142857142857142,7.5228589374922175,27.142857142857142,9.256486357281561,5,4,16,1
2023-04-23,P035,Sports,28.0,37.48,0.0,0.0,0.0,36.0,39.0,34.0,30.0,27.285714285714285,8.240434570140204,26.785714285714285,6.907950507913339,27.607142857142858,9.366367277596794,6,4,16,1
2023-04-24,P035,Sports,23.0,37.48,0.0,0.0,0.0,28.0,18.0,31.0,61.0,25.714285714285715,6.499084184567475,26.357142857142858,6.605442311599433,27.535714285714285,9.355062574199906,0,4,17,0
2023-04-25,P035,Sports,24.0,37.48,0.0,0.0,0.0,23.0,21.0,19.0,21.0,26.428571428571427,5.740416444159848,25.785714285714285,6.518359532045691,26.178571428571427,6.700213216223579,1,4,17,0
2023-04-26,P035,Sports,18.0,37.48,0.0,0.0,0.0,24.0,31.0,30.0,29.0,26.857142857142858,5.367450401216919,26.142857142857142,6.24939557516925,26.285714285714285,6.638033749800617,2,4,17,0
2023-04-27,P035,Sports,17.0,37.48,0.0,0.0,0.0,18.0,20.0,20.0,26.0,25.0,5.916079783099603,25.285714285714285,6.497674985699128,25.892857142857142,6.795092377832725,3,4,17,0
2023-04-28,P035,Sports,16.0,37.48,0.0,0.0,0.0,17.0,26.0,22.0,18.0,24.571428571428573,6.4253960411568505,25.071428571428573,6.7306907373759,25.571428571428573,6.999622060847926,4,4,17,0
2023-04-29,P035,Sports,31.0,37.48,0.0,0.0,0.0,16.0,36.0,28.0,25.0,23.142857142857142,7.1280799525204275,24.642857142857142,7.121010546881049,25.5,7.089376507088563,5,4,17,1
2023-04-30,P035,Sports,42.0,37.48,0.0,0.0,0.0,31.0,28.0,39.0,36.0,22.428571428571427,5.740416444159845,24.857142857142858,7.273314162133988,25.714285714285715,7.16398990247413,6,4,17,1
2023-05-01,P035,Sports,19.0,37.48,0.0,0.0,0.0,42.0,23.0,18.0,27.0,24.428571428571427,9.324826054805566,25.071428571428573,7.750576015460303,25.928571428571427,7.561738833092171,0,5,18,0
2023-05-02,P035,Sports,21.0,37.48,0.0,0.0,0.0,19.0,24.0,21.0,25.0,23.857142857142858,9.54687682663063,25.142857142857142,7.684721533988397,25.642857142857142,7.67011654609549,1,5,18,0
2023-05-03,P035,Sports,26.0,37.48,0.0,0.0,0.0,21.0,18.0,31.0,23.0,23.428571428571427,9.606545387688234,25.142857142857142,7.684721533988397,25.5,7.7196238634141086,2,5,18,0
2023-05-04,P035,Sports,27.0,37.48,0.0,0.0,0.0,26.0,17.0,20.0,20.0,24.571428571428573,9.324826054805568,24.785714285714285,7.50567550825139,25.607142857142858,7.704444536010729,3,5,18,0
2023-05-05,P035,Sports,20.0,37.48,0.0,0.0,0.0,27.0,16.0,26.0,16.0,26.0,8.717797887081337,25.285714285714285,7.394681783641444,25.857142857142858,7.628961803617723,4,5,18,0
2023-05-06,P035,Sports,29.0,37.48,0.0,0.0,0.0,20.0,31.0,36.0,41.0,26.571428571428573,8.059303999253336,24.857142857142858,7.522858937492217,26.0,7.473409653688993,5,5,18,1
2023-05-07,P035,Sports,26.0,37.48,0.0,0.0,0.0,29.0,42.0,28.0,34.0,26.285714285714285,7.91021039994692,24.357142857142858,6.934940994226737,25.571428571428573,6.903721870221572,6,5,18,1
2023-05-08,P035,Sports,20.0,37.48,0.0,0.0,0.0,26.0,19.0,23.0,31.0,24.0,3.915780041490224,24.214285714285715,6.8744630159919895,25.285714285714285,6.704653678780204,0,5,19,0
2023-05-09,P035,Sports,19.0,37.48,0.0,0.0,0.0,20.0,21.0,24.0,19.0,24.142857142857142,3.7161167647860123,24.0,6.961432213383851,24.892857142857142,6.679650055783224,1,5,19,0
2023-05-10,P035,Sports,23.0,37.48,0.0,0.0,0.0,19.0,26.0,18.0,30.0,23.857142857142858,4.059087394500188,23.642857142857142,7.088529660462223,24.892857142857142,6.679650055783224,2,5,19,0
2023-05-11,P035,Sports,17.0,37.48,0.0,0.0,0.0,23.0,27.0,17.0,20.0,23.428571428571427,3.9520940802373943,24.0,6.905961749988746,24.642857142857142,6.6120780938806725,3,5,19,0
2023-05-12,P035,Sports,20.0,37.48,0.0,0.0,0.0,17.0,20.0,16.0,22.0,22.0,4.242640687119264,24.0,6.905961749988746,24.535714285714285,6.713624306047462,4,5,19,0
2023-05-13,P035,Sports,25.0,37.48,0.0,0.0,0.0,20.0,29.0,31.0,28.0,22.0,4.242640687119264,24.285714285714285,6.6266196444407335,24.464285714285715,6.752130763045824,5,5,19,1
2023-05-14,P035,Sports,28.0,37.48,0.0,0.0,0.0,25.0,26.0,42.0,39.0,21.428571428571427,3.3094381626464595,23.857142857142858,6.347102826149441,24.357142857142858,6.717662102769389,6,5,19,1
2023-05-15,P035,Sports,25.0,37.48,0.0,0.0,0.0,28.0,20.0,19.0,18.0,21.714285714285715,3.817254061682088,22.857142857142858,3.899845023688911,23.964285714285715,6.125128224551359,0,5,20,0
2023-05-16,P035,Sports,20.0,37.48,0.0,0.0,0.0,25.0,19.0,21.0,21.0,22.428571428571427,3.9096949095439815,23.285714285714285,3.7709123855878923,24.214285714285715,6.014532664688346,1,5,20,0
2023-05-17,P035,Sports,21.0,37.48,0.0,0.0,0.0,20.0,23.0,26.0,31.0,22.571428571428573,3.7796447300922513,23.214285714285715,3.8265986388510997,24.178571428571427,6.03725208173492,2,5,20,0
2023-05-18,P035,Sports,24.0,37.48,0.0,0.0,0.0,21.0,17.0,27.0,20.0,22.285714285714285,3.8172540616820894,22.857142857142858,3.779644730092266,23.821428571428573,5.913284300363981,3,5,20,0
2023-05-19,P035,Sports,29.0,37.48,0.0,0.0,0.0,24.0,20.0,20.0,26.0,23.285714285714285,3.039423504234822,22.642857142857142,3.607836403785996,23.964285714285715,5.865670009136601,4,5,20,0
2023-05-20,P035,Sports,26.0,37.48,0.0,0.0,0.0,29.0,25.0,29.0,36.0,24.571428571428573,3.3094381626464653,23.285714285714285,3.8913824205360608,24.071428571428573,5.931264130005855,5,5,20,1
2023-05-21,P035,Sports,34.0,37.48,0.0,0.0,0.0,26.0,28.0,26.0,28.0,24.714285714285715,3.3523268393900825,23.071428571428573,3.6260655879825996,23.714285714285715,5.46949210762241,6,5,20,1
2023-05-22,P035,Sports,19.0,37.48,0.0,0.0,0.0,34.0,25.0,20.0,23.0,25.571428571428573,4.790864322059311,23.642857142857142,4.617810717664353,23.928571428571427,5.753765732615469,0,5,21,0
2023-05-23,P035,Sports,24.0,37.48,0.0,0.0,0.0,19.0,20.0,19.0,24.0,24.714285714285715,5.407226205560027,23.571428571428573,4.685727686928029,23.785714285714285,5.82686716447019,1,5,21,0
2023-05-24,P035,Sports,17.0,37.48,0.0,0.0,0.0,24.0,21.0,23.0,18.0,25.285714285714285,5.023753102820152,23.928571428571427,4.497251908140644,23.785714285714285,5.82686716447019,2,5,21,0
2023-05-25,P035,Sports,21.0,37.48,0.0,0.0,0.0,17.0,24.0,17.0,17.0,24.714285714285715,5.765248931147301,23.5,4.863521990681866,23.75,5.866571968932674,3,5,21,0
2023-05-26,P035,Sports,18.0,37.48,0.0,0.0,0.0,21.0,29.0,20.0,16.0,24.285714285714285,5.936168397046624,23.785714285714285,4.5603402610664086,23.892857142857142,5.7435263765473525,4,5,21,0
